revenue,gender,age,engaged_last_30,lifecycle, days_since_last_order ,previous_order_amount,3rd_party_stores
1118,,,,C,3.42,430.99,1
1495.96,,,,A,1,5144.147,0
142.16,1,74,0,C,5.58,1016.66,2
772.37,1,39,1,C,5.94,1413.187,1
647.99,,,,C,22.65,7284.618,0
239,,,,C,2.42,1139.97,10
391.99,,,,B,1.32,278.3,0
99.99,1,57,0,C,2.42,599,0
258,,,,C,19.94,1160.99,10
334.13,,,,A,0.9,2152.98,0
140,1,73,0,C,6.1,3610.141,1
69.99,,,,C,10.29,2117.38,2
116.99,1,45,0,C,11.39,451.98,0
928.97,1,46,1,B,3.16,10228.21,0
239,,,,C,10.68,2659.99,2
1122.98,,,,B,1.84,2680.424,0
239,1,72,0,C,8.23,890.99,10
108.47,1,62,0,C,17.87,0,4
89.96,,,,B,1.87,3676.408,0
258,,,,C,9.74,815.79,10
84.99,1,68,0,B,4.97,2880.97,0
129,,,,C,5.52,687,2
119,,,,C,21.94,1592.737,10
116.06,1,90,0,C,0.23,706.98,3
258,,,,C,5.52,791.99,0
102.96,1,83,0,B,4.48,1411.93,0
99.17,,,,C,6.16,0,2
58.13,,,,A,0.58,78.99,0
151.98,1,69,0,C,2.26,0,0
27.99,,,,C,11.74,2444.437,2
94.5,1,81,0,A,0.16,2832.77,0
27.99,,,,C,16.29,2469.541,10
110,1,61,1,A,0.35,3780.635,0
76.95,,,,C,6.81,9421.658,0
304.921,,,,C,10.48,978.98,1
37.98,1,82,0,C,4.19,2886.644,4
179,,,,C,12.74,3613.542,0
1013.11,,,,B,1.35,1933.93,0
704.38,1,67,0,C,20.19,1025.61,10
140,1,38,0,C,8.9,2110.97,0
953.31,,,,A,0.81,772.94,0
135.24,1,64,0,C,13.23,0,1
898.36,,,,A,0.26,1422.456,0
812.23,,,,C,11.29,4150.9,0
1077.94,1,77,1,C,5.65,11597.9,0
298.71,1,64,0,B,1.48,3305.981,0
159.96,1,48,0,C,23.71,1963.623,1
127.98,,,,C,4.29,943.857,10
116.06,,,,C,9.61,3.95,0
225.728,1,52,0,C,11.48,2703.611,10
440.99,,,,B,3.13,10620.26,0
179,1,70,0,C,17.81,2453.96,1
97.97,,,,C,8.39,2798.74,0
156.99,1,45,0,C,20,9069.176,1
559.99,1,61,0,C,18.23,3813.797,2
294.99,,,,C,10.77,7731.267,0
279.96,1,67,0,C,5.77,7925.072,2
110,,,,C,11.06,6.99,10
20.99,,,,C,4.9,3385.779,2
6550.94,1,57,0,B,1.29,8177.25,0
62.37,1,57,0,C,7.77,2832.727,0
417.98,,,,C,10.52,684.93,0
78.98,1,39,0,C,15.48,697.35,5
55.97,1,62,0,C,3.1,1794.1,3
303.17,,,,C,6.23,1840.417,0
136.33,,,,C,12.16,449.99,0
639.39,,,,C,9.52,14.99,4
488.94,1,61,0,C,0.13,1180.58,1
3049.99,,,,B,3.39,1784.75,0
139.99,1,56,0,A,0.58,3632.855,0
454.98,1,74,0,C,8.48,5125.014,0
647.97,1,60,0,C,14.74,3605.74,6
30.99,,,,B,4.87,4230.802,0
399.99,,,,A,0.9,7093.689,0
157.97,1,65,0,B,3.35,1019.57,0
37.98,1,54,0,C,12.1,2000.94,4
97.97,,,,C,12.81,84.99,0
497.99,,,,C,10.74,932.98,0
546.97,1,70,0,C,8.68,1338.89,2
1375.83,1,47,0,C,22.39,3099.83,0
734.86,,,,B,2.9,2886.06,0
105.94,,,,B,1.77,471.98,0
379.99,,,,C,21.13,784.94,10
280,1,62,0,C,10.97,3127.83,1
853.32,1,56,0,C,6.94,1523.59,0
997.99,1,52,0,C,2.77,1407.54,1
549.79,1,72,0,A,0.39,11597.9,0
2281.11,,,,C,12.71,2285.16,0
369.99,1,90,0,C,9.81,1722.684,4
680.17,1,49,0,C,18.35,569.98,0
37.98,1,58,0,B,1.77,1337.98,0
399.69,1,55,0,C,5.52,1780.48,0
90.94,1,61,0,C,3.26,2468.91,0
52.97,1,91,0,A,0.48,582.98,0
449.98,1,56,0,C,11.23,3499.851,4
1192.49,1,67,0,C,22.77,0,0
118.76,1,67,0,C,9.61,1592.99,4
71.98,,,,C,14.97,443.99,6
1592.94,,,,C,11.65,7.9,10
849.93,1,87,0,C,18,4218.297,5
90.97,,,,B,1.23,8181.39,0
260.303,,,,C,23.29,962.98,10
48.98,,,,B,1.65,2181.56,0
119.99,1,62,0,C,7.39,1789.98,3
933.82,1,50,0,C,9.94,1395.299,4
19.98,,,,A,0.55,2391.2,0
428.99,1,41,0,B,1.81,2773.309,0
723.99,,,,C,13.87,6425.612,2
19.99,1,55,1,C,8.52,1034.604,4
119.99,,,,C,6.35,5082.437,0
59.99,,,,C,5.06,1459.39,0
140,1,76,0,C,6.32,1394.002,1
40.99,1,58,0,A,0.23,1519.02,0
772.97,1,55,0,A,0.84,5158.321,0
538.97,1,67,0,C,0.13,400.99,1
549.49,1,47,0,C,5.13,6451.888,10
1289.17,1,52,0,C,23.26,1011.577,10
421.29,1,74,0,B,1.87,487.98,0
1233.97,1,59,0,C,8.13,1224.7,0
321.41,0,67,0,C,14.87,3077.34,10
219.98,1,51,0,C,6.29,7160.741,0
1077.96,,,,C,14.48,1430.1,0
35.98,,,,C,6.1,1340.75,0
77.08,1,66,0,B,2,721.45,0
120.56,1,69,0,C,12.19,49.99,5
415.99,,,,C,5.13,2597.857,2
938.95,1,70,0,B,1.32,3010.614,0
227.98,,,,A,0.52,1656.084,0
28.99,,,,B,2.81,1117.614,0
73.96,,,,C,12.39,109.99,3
149.99,,,,C,5.42,5163.036,0
647.39,1,55,0,A,0.29,3384.86,0
803.98,,,,C,13.23,1381.99,2
1746.12,,,,C,19.23,4764.456,10
587.99,,,,C,6.52,2960.53,0
1698.01,,,,B,4.65,1005.16,0
88.97,1,40,0,C,8.19,2181.587,0
879.99,,,,C,6.94,3254.9,3
122.98,,,,C,5.45,653.98,0
1451.26,1,40,0,B,1.45,7730.292,0
1171,,,,C,11.94,4639.306,0
45.99,1,48,0,A,0.45,11287.46,0
578.96,,,,A,0.19,2566.03,0
69.99,1,66,0,C,13.1,1047.99,5
769.98,1,56,0,C,18.52,0,0
587.96,,,,C,18.81,2130.264,1
96.96,1,87,0,C,2.29,664.919,0
289,1,85,0,C,5.55,6.99,2
576.97,,,,C,12.65,2304.119,0
259.97,1,59,0,C,23.23,2948.54,0
164.99,1,52,0,C,11.97,0,5
121.49,1,51,0,C,14.23,1514.371,1
139.99,1,64,0,C,11.29,4075.547,0
239,1,97,0,C,17.16,1027.39,10
101.67,,,,C,13.23,1569.48,0
119.96,1,73,0,C,6.06,3421.78,0
140,1,76,0,C,6.39,2384.97,3
25.99,1,66,0,B,2.61,2178.137,0
79.99,1,59,0,C,8.81,321.99,0
442.97,1,50,0,C,11.13,598.577,0
109.99,1,69,0,C,4.65,0,7
472.63,1,49,0,B,4.03,10630.22,0
41.98,1,43,0,A,0.13,7591.557,0
143.804,,,,C,11.13,546.99,10
34.99,1,36,0,B,1.13,0,0
175.353,,,,C,13.06,660.5,0
26.99,1,79,0,C,7.39,809.061,3
19.98,,,,C,6.39,503.31,1
770.91,,,,C,18.61,2731.86,0
22.99,1,67,0,A,0.26,1291.426,0
647.99,,,,C,6.58,3504.742,2
2177.96,1,61,0,C,6.26,1460.98,2
88.17,,,,B,2.65,3166.78,0
133.96,1,81,0,B,3.23,2995.98,0
35.98,1,76,0,C,7.81,615.89,3
97.97,1,67,0,C,2.55,2706.567,1
66.98,1,59,0,C,6,679.88,2
832.02,,,,C,11.35,1270.935,0
639.98,,,,B,3.35,5548.329,0
2333.98,,,,C,22.26,3882.18,10
279.96,1,43,0,B,3.29,1316.544,0
110.98,1,75,0,C,12.29,2168.511,0
517.19,0,58,0,B,4.77,2551.997,0
16.14,0,37,0,C,23.13,1116.724,10
70.88,1,60,0,A,0.74,2.95,0
674.96,,,,C,7.84,2229.114,1
174.54,1,90,0,C,7.58,1927.95,3
644.98,1,64,0,C,10.9,1850,0
429.94,,,,B,1.19,3370.04,0
75.99,,,,C,22.87,0,10
549.99,,,,C,22.13,1452.559,0
455.97,,,,C,4,1589.96,1
56,,,,C,5.48,4618.53,10
55.99,,,,C,2.87,0,2
243.14,,,,B,1.29,604.36,0
30.99,,,,C,4.29,731.09,1
27.99,0,63,0,C,10.39,2185.508,0
63.99,,,,C,6.9,2.95,10
252.97,,,,C,6.03,979.93,2
1212.29,1,63,0,C,9.65,2076.24,10
143.48,,,,C,5.06,7552.051,0
258,,,,B,2.42,3059.14,0
74.99,1,46,0,C,13.81,2912.119,2
1440.48,1,84,0,C,10.42,1242.97,0
186.98,,,,C,2.9,1251.571,1
1262.26,1,78,0,C,19.94,1125.894,5
209.97,1,94,0,A,0.58,797.5,0
69.99,1,81,0,B,3.55,10954.24,0
169.99,,,,C,16.03,1712.459,3
3210.96,,,,C,9.84,3982.98,0
44.98,1,87,0,C,16.16,1466.641,5
66.98,1,61,0,C,5.26,577.9,0
173.63,,,,C,11.19,548.8,10
56,1,62,0,C,14.74,713.4,1
290.84,1,59,0,A,0.26,2248.99,0
327.98,,,,C,8.52,93.98,0
21.99,1,65,0,B,3.26,1245.257,0
279.73,1,62,0,C,14.68,2594.99,1
228.99,1,54,0,C,8.39,1711.459,0
80.66,1,74,0,B,1.26,1093.86,0
1140.81,1,60,0,B,3.74,2844.03,0
112.46,1,65,0,B,1.77,2709.61,0
748.96,1,63,0,C,21.03,3681.3,0
638.97,0,47,0,B,4.48,6299.97,0
71.96,1,47,0,B,1.9,1019.184,0
139.98,1,,0,C,3.1,2918.606,1
59.99,1,70,1,C,17.29,4124.731,5
1855.33,1,67,0,C,7.48,2281.591,10
39.98,,,,B,2.84,5113.624,0
117.98,,,,A,0.19,69.99,0
2237.95,1,68,0,B,2.65,7831.97,0
60.27,1,50,0,C,10.1,793.537,10
693.87,,,,C,16.13,5932.48,0
265.96,1,71,0,C,17.81,314.99,0
729.99,,,,C,5.71,243.31,0
799.99,0,51,0,C,8.1,6158.414,0
700.77,1,76,0,C,20.65,3470.835,2
74.98,1,80,0,C,7.06,1693.4,0
1994,1,48,0,C,11.16,23.99,2
426.93,1,44,0,C,3.13,2294.2,1
140,1,42,0,C,11.23,2742.627,10
244.99,1,55,0,C,19.23,6692.161,3
1055.85,,,,C,22.9,1438,4
61.97,0,81,0,C,5.84,2387.788,0
161.94,,,,C,11.9,421.537,10
110,1,68,0,C,11.52,1386.962,0
1167.04,1,54,1,C,23.68,4435.854,10
239,,,,C,13.65,981.102,2
110,,,,C,6.9,8102.474,0
382.91,1,72,0,C,9.87,2111.98,10
3599,,,,C,13,2608.99,0
812.36,0,59,0,A,0.65,1958.8,0
440.99,,,,A,0.13,1185.722,0
37.99,1,62,0,B,1.52,3722.734,0
87.26,,,,C,21.48,1042.9,10
79.99,,,,C,16.42,563.99,0
49,1,95,1,B,1.97,5780.581,0
26.99,0,78,1,C,6.35,0,1
534.99,1,45,0,C,8.97,1197.98,0
588.97,1,59,0,B,2.61,0,0
648.95,1,62,0,C,3,3734.605,1
27.99,1,51,1,A,0.94,11597.9,0
219.95,,,,A,0.13,657.99,0
61.98,1,76,0,C,6.1,2572.484,1
15.99,1,85,0,C,3.97,1047.88,1
1,,,,C,20,545.287,10
36.98,,,,C,7.77,854.982,3
1632.93,1,61,0,C,19.32,0,0
98.97,1,87,0,C,8.58,6890.29,2
559.98,1,58,0,B,3.19,898.99,0
852.35,1,42,0,C,10.58,727.98,0
29.99,1,78,0,C,1.9,0,2
15.99,,,,C,14,1557.97,5
794.27,1,57,0,C,16.35,1592.61,7
449.99,1,68,0,C,17.32,1002.7,0
54.97,1,49,0,C,15.45,1554.407,6
308.97,1,61,0,C,21.35,808.912,1
151.98,,,,C,3.74,928,7
192.12,1,77,1,C,7.68,3670.08,2
89.99,,,,C,4.26,5172.6,1
254.63,,,,B,1.94,1985,0
528.99,,,,C,12.65,1461.397,10
1298.01,1,48,0,B,4.29,3317.771,0
798.99,,,,C,10.74,5545.338,10
1,1,39,0,C,12.06,2516.94,4
292.98,1,49,0,C,12.03,584.97,0
59.99,1,69,0,C,20.97,19.98,10
457.88,1,39,0,C,5.29,189,10
239,,,,C,2.74,2520.122,1
89,,,,C,13.48,580.99,0
87.26,1,66,0,B,2.9,993.8,0
179.98,,,,A,0.29,0,0
777.94,,,,C,6.97,659.99,0
92.96,,,,C,2.81,3192.482,1
39.99,,,,A,0.35,1310.557,0
59.99,,,,C,2.58,506.98,10
109.99,1,45,0,C,2.1,8,0
1090.89,1,48,1,C,6.74,1633.314,0
119.98,1,60,0,B,1.71,1932,0
493.97,,,,C,17.26,1031.97,10
53.18,1,81,0,C,7.65,3027.55,0
61.99,1,52,0,C,4.68,1318.001,2
396.96,,,,C,3.71,425.99,1
27.99,1,72,0,C,8,2582.95,3
57.98,1,61,0,C,13.45,1585.611,0
568,1,79,0,A,0.26,1270.2,0
158.55,1,62,0,B,4.26,8213.92,0
39.98,,,,C,7.55,0,0
550.98,1,61,0,C,8.9,2643.982,0
140,,,,B,2.45,1516.98,0
368.95,1,58,0,C,15.32,4803.821,3
399,1,62,1,C,5.71,2025.734,0
26.99,1,,0,C,14.19,9.9,10
116.06,,,,C,5.1,139.89,0
289.99,,,,C,4.77,2499.95,1
56.97,,,,C,16.26,69,10
184.95,,,,C,17.65,3621.7,10
198.98,,,,C,0.19,431.99,10
360.87,1,70,0,B,1.23,4761.01,0
204.99,,,,B,3.03,7352.484,0
93.56,1,72,0,C,3.26,862.674,10
24.99,1,84,0,B,1.42,1770.96,0
96.96,1,54,0,C,8.29,8207.969,1
557.97,,,,C,19.9,2008.2,0
117.86,,,,C,18.42,1986.629,10
133.96,1,49,0,C,10.42,1729.97,4
57.99,,,,C,6.81,451.95,3
26.99,1,55,0,C,20.65,0,5
279.99,1,53,0,B,2.77,2134.97,0
897.97,1,60,0,A,0.23,996.96,0
64.99,1,61,0,C,14.68,3446.641,0
149,1,77,0,C,10.87,1055.344,4
66.98,1,59,0,C,16.19,5215.892,10
119.99,1,53,0,B,2.42,1740.97,0
883.98,1,37,0,B,4.16,4875.75,0
1341.7,,,,A,0.58,11597.9,0
55.98,1,55,0,C,19.13,608.97,5
3846.47,,,,C,11.39,11597.9,0
664.98,1,53,1,C,19.35,2632.98,0
1,,,,C,15.58,2698.98,5
149.97,1,59,1,B,3,11597.9,0
17.99,,,,A,0.9,1633.56,0
688.97,,,,C,16.74,628.98,1
339,,,,C,5,4074,10
584.98,1,74,0,C,21.16,2904.98,10
17.99,1,,0,B,1.65,1372.38,0
358.48,1,38,0,C,11.48,2151.96,0
139.99,,,,C,0.58,538.99,10
239,,,,A,0.45,945.3,0
738.96,,,,C,19.13,3488.94,0
39.98,1,69,0,C,7.45,5480.211,1
271.87,,,,B,3.87,3597.99,0
55.97,1,76,0,C,8.97,99,4
39.99,0,68,0,C,8.19,959.98,1
1137.97,,,,C,8.06,1197,0
918.95,,,,B,1.26,4177.99,0
62.99,1,62,0,C,3.45,249,1
66.98,1,51,0,B,4.29,4168.284,0
109.99,1,55,0,B,1.52,3479.227,0
478.97,,,,B,2.26,569.99,0
4.99,1,78,0,B,2.48,5863.946,0
113.94,,,,C,5.97,5933.06,1
1378.95,,,,C,8,2262.97,0
799.99,1,32,0,B,1.84,5943.501,0
298,,,,B,3.06,8123.001,0
654.97,1,49,0,C,13.68,1067.38,0
49.99,1,56,0,A,0.29,5614.254,0
1331.96,1,43,0,C,13.1,2773.462,0
192.007,1,58,0,A,0.84,1927.92,0
15.98,,,,C,14.35,5544.162,2
109.97,1,84,0,C,4.16,2188.636,0
61.18,1,85,0,A,0.71,1965.086,0
399.99,,,,B,4.35,2202.99,0
1053.96,1,53,0,C,11.23,6128.861,0
377.99,,,,A,1,2051.567,0
188.99,0,57,0,C,7.81,1526.43,3
133.96,1,68,0,C,12.29,4907.92,0
548.79,,,,C,1.68,1653.228,10
140,,,,C,8.16,985.98,10
110,,,,C,3.71,1591.02,10
115.96,1,30,0,A,0.97,2990.07,0
399.99,,,,C,22.9,2229.23,1
1222.38,,,,C,22.29,9268.473,10
2179.88,1,49,0,B,3.68,2268.77,0
89.99,1,79,0,A,0.42,5988.284,0
1173.92,1,62,0,C,16.87,520.65,2
164.97,0,51,1,B,1.13,0,0
119.98,1,62,0,A,0.52,11597.9,0
110,0,65,0,B,3.52,1352.78,0
1210.3,,,,C,13.1,1437.99,0
212.98,1,54,0,A,1,0,0
348.91,,,,C,8.23,3067.58,1
703.87,1,51,0,C,6.55,3818.27,0
75.96,1,78,0,C,6.26,2098.002,2
39.99,,,,A,0.19,1135.98,0
1165.26,1,54,0,B,3.94,5425.701,0
140,,,,C,5.74,7122.204,0
68.97,1,75,0,C,9.87,2645.942,0
293.95,1,81,0,C,19.52,953.509,10
314.97,1,57,0,B,4.87,3378.97,0
767.2,,,,B,5,2955.72,0
123.98,0,,0,C,18.52,0,1
514.99,1,45,0,C,19.23,2637.776,10
32.98,,,,C,21.19,4.95,10
378,1,54,0,C,19.94,2436.17,0
99.99,,,,C,7.84,7572.963,3
39.98,1,36,0,C,0.19,999.16,10
1267,,,,C,11.23,4014.98,0
2629.95,,,,B,0.26,1693.99,0
14.99,1,87,0,C,3.13,1461.942,0
19.99,,,,C,3.03,2948.93,1
674.97,0,66,0,C,22.42,1368.98,5
378.35,1,67,0,A,0.13,2117.88,0
2272.91,1,51,0,B,3.55,11026.827,0
1111.56,,,,C,9.9,2253.25,0
73.96,1,64,0,C,9.77,114.98,10
1200.98,0,51,0,C,21.52,2359.611,10
104.936,1,58,0,B,3.77,6887.11,0
696.83,1,51,0,C,6.97,2418.7,0
898.86,1,84,0,C,6.61,2342.82,0
793.98,1,72,0,C,9.94,2065.86,0
244.99,,,,A,0.23,3168.59,0
77.08,1,56,1,B,1.97,1198.061,0
37.98,,,,C,5.06,797,2
16.99,1,42,0,C,17.06,3210.012,7
223.92,1,68,0,C,7.71,4950.07,0
1523.98,1,73,0,C,13,858.72,1
140,,,,C,2,1257.568,10
120.66,1,52,0,C,18.81,3112.8,8
99.99,,,,C,18.16,2680.144,8
1117.94,1,59,0,B,2.1,3942.93,0
73.96,,,,C,23.45,1015.36,10
821.39,1,50,0,C,21.77,11597.9,0
1888.97,1,51,0,C,14,8739.07,0
488.97,1,59,0,C,10.55,10635.729,0
239,1,58,0,C,9.26,4568.501,8
2265.4,1,48,0,C,8.71,3302.87,0
299.99,,,,C,0.61,1607.25,3
536.99,,,,C,23.45,544.17,10
219.99,1,49,0,C,11.29,520.99,2
26.99,,,,C,4.45,987.601,1
52.99,1,59,0,C,6.03,5340.98,1
658.96,,,,C,11.39,2756.847,0
468.97,,,,C,16.13,1029.99,10
239,1,57,0,C,13.32,739.992,5
490.75,,,,C,7.29,1387.01,0
54.99,1,55,0,A,0.16,5152.679,0
1080.26,,,,C,21.77,3671.94,5
349.99,,,,C,18.77,4894.96,1
413.97,,,,C,16.29,1666.637,10
239,1,67,0,C,16.32,881.282,10
239,,,,C,6.87,1009.37,0
518.38,,,,C,1.61,556.31,10
127.96,,,,C,10.29,4534.633,10
71.98,,,,C,18.13,1580.611,3
792.94,1,62,0,C,5.9,2328.91,0
31.98,1,81,0,C,6.35,855.544,1
619.46,,,,C,23.1,2781.51,10
167.98,1,84,0,C,8.74,809.43,4
317.44,1,65,0,C,7.61,9001.618,1
99.99,,,,A,0.13,638.97,0
89.97,1,68,0,C,10.23,514.98,2
93.96,1,74,0,B,1.42,3547.85,0
116.96,,,,C,9,614.78,10
267.99,,,,A,0.13,0,0
146.99,,,,B,2.35,899.98,0
349.99,1,49,0,C,6.42,1181.98,0
127.95,,,,C,6.97,1452.786,10
236.97,,,,C,18.23,2314.417,0
2553.79,1,53,0,C,6.13,9585.912,0
284.98,,,,C,5.9,5217.954,0
739.89,,,,C,9.77,8882.852,0
434.98,1,68,0,C,7.23,2002.99,0
1284,,,,C,22.48,2945.92,0
399.99,,,,C,13.77,1201.95,0
119.98,,,,A,0.55,4871.277,0
440.99,,,,C,8.9,396.99,0
78.98,1,59,0,C,18.29,2626.494,4
517.54,1,57,0,C,21.42,1125.23,9
1.98,1,36,0,A,0.48,563.99,0
399,,,,C,22.29,273,0
215.95,,,,B,1.32,2404.98,0
94.99,,,,B,4.03,3457.794,0
647.99,,,,C,5.55,574.99,0
12.99,1,67,0,A,0.97,993.25,0
580.99,,,,C,19.29,442.02,10
254.74,,,,B,1.87,0,0
1431.47,,,,C,21.19,1014.15,0
88.95,1,70,0,C,3.23,1329.527,1
52.98,1,55,0,B,1.94,663.99,0
328,,,,C,14.94,930.99,0
55.97,1,49,0,C,1.55,1981.701,10
610.37,,,,C,13.32,1425.38,0
24.99,1,65,0,C,15.35,484.587,6
107.97,1,64,0,C,10.84,331.53,1
95.36,0,69,0,B,4.13,1067.99,0
71.99,,,,B,2.39,2764.1,0
239,1,46,0,A,0.45,529.96,0
338.98,0,74,0,B,2.16,10113.871,0
64.99,1,64,0,B,3.87,4689.082,0
66.98,1,42,0,B,1.81,1892.93,0
23.99,1,43,0,C,10.16,0,4
69.98,,,,B,1.45,11597.9,0
49.98,1,75,0,A,0.13,3525.77,0
82.76,1,63,0,C,2.74,3154.57,1
33.99,1,60,0,C,6.58,779.467,0
27.99,1,46,0,C,2.48,11.8,0
36.98,1,46,0,C,19.9,2570.494,3
51.97,,,,C,4.9,1264.93,2
140,1,49,0,C,10.35,3287.584,0
55.97,1,80,0,C,5.29,174.95,2
142.36,1,67,0,C,15.84,160.94,10
362.653,1,,0,C,11.19,1005.99,10
125.94,1,70,0,B,1.71,0,0
143.98,1,58,1,B,1.65,7760.157,0
200.96,1,42,1,C,11.71,5.99,10
45.98,1,69,0,A,0.52,59,0
115.99,,,,B,4.1,2845.191,0
89.99,,,,A,0.13,3587.269,0
299.99,1,62,0,C,10.16,1100.557,4
342.89,1,88,0,C,7.39,693.977,10
279.96,1,58,0,A,1,8944.94,0
99.99,1,58,1,A,0.45,993.4,0
1097.99,,,,C,20.23,4384.99,0
79.99,,,,A,0.97,3192.67,0
1899.99,1,70,0,C,17.52,2854.096,0
53.97,1,85,0,C,3.19,1606.44,1
19.99,1,76,0,A,0.48,3109.41,0
74.97,1,61,0,C,11.13,0,10
441.96,1,91,0,C,13.52,439.99,0
119.99,1,65,0,B,3.68,3668.57,0
364.98,1,66,0,B,1.13,1433.154,0
507.97,,,,C,10.06,4297.06,0
94.99,,,,A,0.39,5996.02,0
1145.77,1,70,0,C,19.77,2052.444,10
1039.26,1,62,1,B,4.9,1617.674,0
52.97,1,84,0,C,3.74,64.99,1
66.98,1,67,0,C,3.97,820.577,10
249.99,1,69,0,B,4.77,0,0
49.98,1,71,0,A,0.13,11597.9,0
339,,,,C,22.32,960.934,2
2277.92,1,76,0,C,6.26,4821.176,0
73.96,1,47,0,B,1.06,1467.76,0
61.18,1,76,0,C,13.32,1497.03,10
299.99,1,58,0,C,9.87,1543.104,1
644.58,1,67,0,C,7.35,3829.97,0
239,,,,C,12.1,1085.96,0
27.99,,,,B,3.48,249.97,0
92.97,,,,C,13.23,2162.834,4
1160.12,1,58,0,A,0.71,2440.692,0
1101.32,,,,C,13.52,4369.522,1
185.55,1,72,0,B,1.97,4.95,0
798,1,86,0,C,18.23,0.99,10
1632.38,1,37,0,A,0.45,11597.9,0
30.99,1,69,0,C,4.16,762.03,10
99.99,,,,C,0.32,0,4
96.96,1,70,0,B,3.61,1546.137,0
89.07,,,,C,19.97,6568.236,1
328,,,,C,20.87,6498.765,3
151.99,1,51,1,C,10.42,1484.87,0
53.98,1,62,0,B,4.58,1805.499,0
449.99,1,49,0,B,3.61,7977.265,0
99.99,,,,A,0.68,1323.98,0
100.42,,,,B,1.03,2504.02,0
110,,,,A,0.23,1339.74,0
49.98,,,,C,7.84,881.4,3
133.96,1,63,0,C,7.58,1014.95,3
287.8,1,73,0,C,14.84,0,6
35.98,,,,C,8.65,618,4
279.98,1,64,0,C,10.26,0,3
44.99,,,,B,2.68,1415.567,0
965.94,0,69,0,C,12.58,0,1
454.98,1,46,0,C,8.77,0,0
565.73,,,,C,20.13,2474.99,4
282.73,1,77,0,C,0.61,2800.46,4
26.99,1,48,0,C,8.39,15.97,1
64.99,1,68,0,B,2.71,12.99,0
30.99,1,85,0,B,3.26,173.85,0
119.99,1,63,0,B,2.1,5327.094,0
75.96,1,78,0,C,15.42,4142.831,1
101.91,0,72,0,C,6,3728.672,2
328.99,1,58,0,B,1.84,10342.761,0
488.97,1,69,0,C,4.87,2605.166,2
856.98,,,,C,12.32,2268.79,5
1347.44,1,53,0,C,10.55,11597.9,0
649.93,,,,C,20.52,1228.48,0
54.97,,,,C,10.84,1127.98,0
140,,,,C,8.1,3382.208,5
39,1,53,0,B,1.23,1228,0
526.03,1,59,0,C,2.52,5543.799,1
98,1,49,1,B,3.1,4648.774,0
1488.97,,,,B,1.29,5905.414,0
17.99,,,,C,14.97,0,3
73.96,,,,C,13.42,1694.134,10
616.27,,,,C,16.16,1548,10
87.26,,,,C,9.06,2289.842,4
66.98,1,61,0,C,3.97,62.95,1
771.98,1,57,0,C,22.35,2919.4,0
1171.52,1,55,0,C,19.58,2899.037,10
483.98,,,,C,7.52,1598.04,0
19.99,1,68,0,A,0.16,4385.244,0
239,,,,B,1.74,305.01,0
898,,,,C,14.23,1377.99,3
33.99,,,,C,3.61,2629.979,1
50.98,1,69,0,C,22.26,88.99,2
399.95,,,,C,5.03,2149.61,0
119.99,1,82,0,A,0.13,1346.98,0
1228.98,1,83,0,A,0.58,2883.91,0
487.97,1,60,0,C,15.19,1339.91,0
744.95,,,,A,1,0,0
140,1,62,0,C,10.87,1018.99,2
83.97,1,75,0,C,2.71,5381.019,0
229.99,,,,B,2.29,982.29,0
715.39,,,,C,10.61,3158.528,1
445.88,1,80,0,C,10.81,1742.22,5
293.98,1,67,0,B,2.35,1145.1,0
107.94,1,48,0,C,12.39,1185.25,5
179.99,,,,C,13.71,576.99,0
349.99,,,,C,20.06,1231.98,7
307.98,1,57,0,B,1.35,1385.25,0
1487.81,,,,C,7.35,1422.42,2
305.99,1,50,0,A,0.45,5166.815,0
239,1,92,0,C,7.06,481.99,2
898,,,,B,3.1,1559.94,0
424.98,1,83,0,C,7.97,1410.467,3
83.97,1,78,0,A,0.71,4384.85,0
1497.62,1,87,0,A,0.16,2373.97,0
73.96,,,,B,2.26,1105.92,0
33.98,1,57,0,C,2.87,5.9,1
170.99,1,63,0,B,1.06,1873.37,0
114.98,,,,C,22.39,2466.644,7
239,,,,C,21.32,2753.864,0
161.99,,,,C,6.26,8976.62,0
449.99,1,54,0,C,2.16,6955.492,0
439.98,,,,C,3.26,1449.95,1
1060.74,,,,C,19.97,1753.99,2
42.99,1,74,0,C,5.42,0,6
59.96,1,80,0,A,0.77,964.43,0
2062.58,1,47,0,C,18.65,6998.284,0
773.1,1,54,0,C,15.87,934.98,7
97.97,1,81,1,C,1.74,1152.584,5
108.99,,,,B,2.29,778.99,0
149.99,1,61,0,B,3.77,609.614,0
2267.96,,,,C,6.16,3915.282,0
436.98,1,54,0,B,4.32,1224.047,0
339.98,1,83,0,C,6.26,1296.807,2
1079.98,,,,C,7.13,1013.429,10
295.18,1,51,0,C,7.55,2426.16,0
73.98,0,58,0,C,17.35,2064.294,10
85.97,1,63,0,A,0.13,396.99,0
27.99,,,,C,14.03,731.98,4
140,1,63,0,A,1,2266.464,0
899.97,1,71,0,C,8.74,1693.94,0
119.99,1,47,0,C,6.84,1332.499,0
389.98,1,73,1,C,7.29,1743.484,0
33.98,1,50,0,C,5.84,0,2
89,1,51,0,C,0.13,1100.002,1
538.97,1,43,0,C,5.97,1281.98,0
239,,,,C,14.97,1124.419,0
82.98,1,24,0,C,14.52,1072.35,4
162.98,1,50,0,C,4.52,2446.11,0
